location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.83,2010-07-15,2010-08-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,58.75,2010-07-15,2010-08-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25,2010-07-15,2010-08-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,21.77,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,123.75,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,96.25,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.68,2010-07-15,2010-08-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,13.12,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.5,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,41.67,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,125,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.05,2010-07-15,2010-08-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,30.22,2010-07-15,2010-08-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20,2010-07-15,2010-08-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,120,2010-07-15,2010-08-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.13,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,18.33,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,14.58,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,65,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.4,2010-07-15,2010-08-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,37.5,2010-07-15,2010-08-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,64,2010-08-15,2010-09-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2010-08-15,2010-09-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,119.8,2010-08-15,2010-09-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70,2010-08-15,2010-09-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,22.67,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,84,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.27,2010-08-15,2010-09-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,38.4,2010-08-15,2010-09-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,124,2010-08-15,2010-09-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,92.4,2010-08-15,2010-09-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,24.5,2010-08-15,2010-09-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,2010-08-15,2010-09-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,121.2,2010-08-15,2010-09-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,72,2010-08-15,2010-09-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,24.5,2010-08-15,2010-09-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35,2010-08-15,2010-09-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14,2010-08-15,2010-09-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15,2010-08-15,2010-09-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,69,2010-08-15,2010-09-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,27.83,2010-08-15,2010-09-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2010-08-15,2010-09-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,18.66,2010-08-15,2010-09-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,112,2010-08-15,2010-09-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,106,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.67,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,37.5,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,100,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.83,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,62,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,22.67,2010-08-15,2010-09-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,40.83,2010-08-15,2010-09-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,100,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,17.29,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,19.92,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,119.5,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70,2010-09-15,2010-10-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,24.5,2010-09-15,2010-10-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,2010-09-15,2010-10-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2010-09-15,2010-10-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130,2010-09-15,2010-10-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,80,2010-09-15,2010-10-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.33,2010-09-15,2010-10-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.04,2010-09-15,2010-10-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,90,2010-09-15,2010-10-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.83,2010-09-15,2010-10-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,21.67,2010-09-15,2010-10-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,67.5,2010-09-15,2010-10-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.25,2010-09-15,2010-10-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.17,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,42.5,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,123.75,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.71,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.54,2010-09-15,2010-10-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,36.46,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.67,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,45.84,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,100,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,19.17,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,92.5,2010-09-15,2010-10-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25,2010-09-15,2010-10-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60,2010-09-15,2010-10-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.67,2010-09-15,2010-10-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,39.58,2010-09-15,2010-10-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,11.88,2010-09-15,2010-10-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,23.33,2010-09-15,2010-10-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,42.5,2010-10-15,2010-11-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,115,2010-10-15,2010-11-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,82.5,2010-10-15,2010-11-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,17.29,2010-10-15,2010-11-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.22,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,121.3,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.16,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,80,2010-10-15,2010-11-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.67,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,22,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,124,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,38.16,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,111,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.83,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,55,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,24.58,2010-10-15,2010-11-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,21.67,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,54,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,136.25,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.54,2010-10-15,2010-11-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35,2010-10-15,2010-11-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,100,2010-10-15,2010-11-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,75,2010-10-15,2010-11-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,17.08,2010-10-15,2010-11-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,45,2010-10-15,2010-11-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,43.34,2010-10-15,2010-11-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,121.25,2010-10-15,2010-11-14
