location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#severity+v_ipc,#period+v_ipc,#affected+num,#affected+pct,#date+start,#date+end
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,all,first projection,439949,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,3+,first projection,263970,0.6,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,1,first projection,87990,0.2,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,2,first projection,87990,0.2,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,3,first projection,131985,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,4,first projection,131985,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,all,first projection,645190,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,3+,first projection,290336,0.45,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,1,first projection,161298,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,2,first projection,193557,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,3,first projection,193557,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,4,first projection,96779,0.15,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT02,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,all,first projection,307950,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,3+,first projection,92386,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,1,first projection,123180,0.4,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,2,first projection,92385,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,3,first projection,76988,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,4,first projection,15398,0.05,2025-03-01,2025-06-30
HTI,True,True,Nord,Ville du Cap Haitien,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,all,first projection,268395,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,3+,first projection,134197,0.5,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,1,first projection,67099,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,2,first projection,67099,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,3,first projection,93938,0.35,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,4,first projection,40259,0.15,2025-03-01,2025-06-30
HTI,True,True,Nord,Nord HT03,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,all,first projection,134306,1.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,3+,first projection,53723,0.4,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,1,first projection,40292,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,2,first projection,40292,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,3,first projection,40292,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,4,first projection,13431,0.1,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT05,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,all,first projection,868074,1.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,3+,first projection,390633,0.45,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,1,first projection,217019,0.25,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,2,first projection,260422,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,3,first projection,260422,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,4,first projection,130211,0.15,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT07+HT03,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,all,first projection,104355,1.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,3+,first projection,62613,0.6,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,1,first projection,15653,0.15,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,2,first projection,26089,0.25,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,3,first projection,36524,0.35,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,4,first projection,26089,0.25,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest_HT01- La gonave,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,all,first projection,143997,1.0,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,3+,first projection,64799,0.45,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,1,first projection,43199,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,2,first projection,35999,0.25,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,3,first projection,43199,0.3,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,4,first projection,21600,0.15,2025-03-01,2025-06-30
HTI,True,True,Ouest,Ouest HT06,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,all,first projection,636205,1.0,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3+,first projection,413534,0.65,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,1,first projection,95431,0.15,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,2,first projection,127241,0.2,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3,first projection,222672,0.35,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,4,first projection,190862,0.3,2025-03-01,2025-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,all,first projection,467814,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,3+,first projection,187126,0.4,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,1,first projection,140344,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,2,first projection,140344,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,3,first projection,116954,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,4,first projection,70172,0.15,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT01,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,all,first projection,331869,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,3+,first projection,182528,0.55,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,1,first projection,82967,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,2,first projection,66374,0.2,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,3,first projection,116154,0.35,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,4,first projection,66374,0.2,2025-03-01,2025-06-30
HTI,True,True,Sud-Est,Sud-Est HT07,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,all,first projection,466268,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,3+,first projection,256447,0.55,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,1,first projection,93254,0.2,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,2,first projection,116567,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,3,first projection,186507,0.4,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,4,first projection,69940,0.15,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT07,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,all,first projection,112128,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,3+,first projection,50457,0.45,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,1,first projection,33638,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,2,first projection,28032,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,3,first projection,33638,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,4,first projection,16819,0.15,2025-03-01,2025-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,all,first projection,120483,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,3+,first projection,66266,0.55,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,1,first projection,30121,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,2,first projection,24097,0.2,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,3,first projection,42169,0.35,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,4,first projection,24097,0.2,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT01,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,all,first projection,281745,1.0,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,3+,first projection,126786,0.45,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,1,first projection,70436,0.25,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,2,first projection,84524,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,3,first projection,84524,0.3,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,4,first projection,42262,0.15,2025-03-01,2025-06-30
HTI,True,True,Sud,Sud HT08,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,all,first projection,40814,1.0,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,3+,first projection,20407,0.5,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,1,first projection,8163,0.2,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,2,first projection,12244,0.3,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,3,first projection,14285,0.35,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,4,first projection,6122,0.15,2025-03-01,2025-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,all,first projection,410195,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,3+,first projection,205097,0.5,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,1,first projection,102549,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,2,first projection,102549,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,3,first projection,143568,0.35,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,4,first projection,61529,0.15,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Nord-est HT02 + HT03,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,all,first projection,77754,1.0,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,3+,first projection,27214,0.35,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,1,first projection,23326,0.3,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,2,first projection,27214,0.35,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,3,first projection,19439,0.25,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,4,first projection,7775,0.1,2025-03-01,2025-06-30
HTI,True,True,Nord-Est,Ville de Ouanaminthe,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,all,first projection,212628,1.0,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,3+,first projection,127577,0.6,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,1,first projection,42526,0.2,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,2,first projection,42526,0.2,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,3,first projection,74420,0.35,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,4,first projection,53157,0.25,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT01,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,all,first projection,204536,1.0,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,3+,first projection,122721,0.6,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,1,first projection,40907,0.2,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,2,first projection,40907,0.2,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,3,first projection,81814,0.4,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,4,first projection,40907,0.2,2025-03-01,2025-06-30
HTI,True,True,Nippes,Nippes HT07 + HT08,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,all,first projection,168629,1.0,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,3+,first projection,126472,0.75,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,1,first projection,16863,0.1,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,2,first projection,25294,0.15,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,3,first projection,50589,0.3,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,4,first projection,67452,0.4,2025-03-01,2025-06-30
HTI,True,True,Others,Camp de deplacement,,,,,2,5,first projection,8431,0.05,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,all,first projection,258457,1.0,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,3+,first projection,155074,0.6,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,1,first projection,51691,0.2,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,2,first projection,51691,0.2,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,3,first projection,90460,0.35,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,4,first projection,64614,0.25,2025-03-01,2025-06-30
HTI,True,True,Delmas,Delmas P+TP,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,all,first projection,20759,1.0,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,3+,first projection,12456,0.6,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,1,first projection,4152,0.2,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,2,first projection,4152,0.2,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,3,first projection,7266,0.35,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,4,first projection,5190,0.25,2025-03-01,2025-06-30
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,5,first projection,0,0.0,2025-03-01,2025-06-30
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,all,current,729339,1.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,3+,current,328203,0.45,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,1,current,182335,0.25,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,2,current,218802,0.3,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,3,current,218802,0.3,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,4,current,109401,0.15,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite_HT01+HT05+HT08,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,all,current,508289,1.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,3+,current,228730,0.45,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,1,current,127072,0.25,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,2,current,152487,0.3,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,3,current,152487,0.3,2024-08-01,2025-02-28
HTI,True,True,Nord,Nord HT03,,,,,2,all,current,258103,1.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,4,current,76243,0.15,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT04,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,all,current,445557,1.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,3+,current,222778,0.5,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,1,current,111389,0.25,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,2,current,111389,0.25,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,3,current,133667,0.3,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,4,current,89111,0.2,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Artibonite HT03,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,all,current,233751,1.0,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,3+,current,105188,0.45,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,1,current,46750,0.2,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,2,current,81813,0.35,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,3,current,70125,0.3,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,4,current,35063,0.15,2024-08-01,2025-02-28
HTI,True,True,Artibonite,Ville des Gonaives,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,all,current,413603,1.0,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,3+,current,206802,0.5,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,1,current,82721,0.2,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,2,current,124081,0.3,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,3,current,124081,0.3,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,4,current,82721,0.2,2024-08-01,2025-02-28
HTI,True,True,Centre,Bas plateau HT03,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,all,current,440104,1.0,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,3+,current,198047,0.45,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,1,current,132031,0.3,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,2,current,110026,0.25,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,3,current,132031,0.3,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,4,current,66016,0.15,2024-08-01,2025-02-28
HTI,True,True,Centre,Haut plateau HT04,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,all,current,177353,1.0,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,3+,current,106412,0.6,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,1,current,35471,0.2,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,2,current,35471,0.2,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,3,current,62074,0.35,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,4,current,44338,0.25,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT07,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,all,current,363185,1.0,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,3+,current,199752,0.55,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,1,current,72637,0.2,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,2,current,90796,0.25,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,3,current,108956,0.3,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,4,current,90796,0.25,2024-08-01,2025-02-28
HTI,True,True,Grand-Anse,Grande-anse HT08+Jérémie,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,all,current,363357,1.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,3+,current,218014,0.6,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,1,current,72671,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,2,current,72671,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,3,current,127175,0.35,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,4,current,90839,0.25,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT01,,,,,2,5,current,0,0.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,all,current,438881,1.0,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,3+,current,263328,0.6,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,1,current,87776,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,2,current,87776,0.2,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,3,current,131664,0.3,2024-08-01,2025-02-28
HTI,True,True,Nord-Ouest,Nord-ouest HT02,,,,,2,4,current,131664,0.3,2024-08-01,2025-02-28
